id,title,term
213250,pattern recognition,machine learning
744064,pattern recognition,pattern recognition
742870,pattern recognition,pattern recognition
740923,pattern recognition,pattern recognition
737472,pattern recognition,pattern recognition
822483,pattern recognition,pattern recognition
658034,pattern recognition,pattern recognition
650206,pattern recognition,pattern recognition
644780,pattern recognition,pattern recognition
644031,pattern recognition,pattern recognition
637422,pattern recognition,pattern recognition
604311,pattern recognition,pattern recognition
600847,pattern recognition,pattern recognition
335555,pattern recognition,pattern recognition
329370,pattern recognition,pattern recognition
328289,pattern recognition,pattern recognition
327341,pattern recognition,pattern recognition
324318,pattern recognition,pattern recognition
322586,pattern recognition,pattern recognition
322089,pattern recognition,pattern recognition
320764,pattern recognition,pattern recognition
318907,pattern recognition,pattern recognition
313110,pattern recognition,pattern recognition
307047,pattern recognition,pattern recognition
306965,pattern recognition,pattern recognition
305940,pattern recognition,pattern recognition
303917,pattern recognition,pattern recognition
303655,pattern recognition,pattern recognition
273512,pattern recognition,pattern recognition
272006,pattern recognition,pattern recognition
268419,pattern recognition,pattern recognition
267563,pattern recognition,pattern recognition
267087,pattern recognition,pattern recognition
263472,pattern recognition,pattern recognition
261776,pattern recognition,pattern recognition
261231,pattern recognition,pattern recognition
258868,pattern recognition,pattern recognition
255724,pattern recognition,pattern recognition
254555,pattern recognition,pattern recognition
253948,pattern recognition,pattern recognition
253303,pattern recognition,pattern recognition
299408,pattern recognition,pattern recognition
725899,pattern recognition,pattern recognition
724704,pattern recognition,pattern recognition
251677,pattern recognition,pattern recognition
248307,pattern recognition,pattern recognition
797323,pattern recognition,pattern recognition
794885,pattern recognition,pattern recognition
794700,pattern recognition,pattern recognition
773153,pattern recognition,pattern recognition
244088,pattern recognition,pattern recognition
243093,pattern recognition,pattern recognition
243046,pattern recognition,pattern recognition
240007,pattern recognition,pattern recognition
239415,pattern recognition,pattern recognition
239290,pattern recognition,pattern recognition
236173,pattern recognition,pattern recognition
235952,pattern recognition,pattern recognition
233062,pattern recognition,pattern recognition
288878,pattern recognition,pattern recognition
709328,pattern recognition,pattern recognition
686282,pattern recognition,pattern recognition
679418,pattern recognition,pattern recognition
215820,pattern recognition,pattern recognition
213250,pattern recognition,pattern recognition
842407,pattern recognition,pattern recognition
281598,pattern recognition,pattern recognition
276336,pattern recognition,pattern recognition
744052,ecosystems,mass spectrometry
608014,ecosystems,mass spectrometry
320737,ecosystems,mass spectrometry
220880,ecosystems,mass spectrometry
908880,ecosystems,mass spectrometry
744052,ecosystems,surface water
739763,ecosystems,surface water
641939,ecosystems,surface water
275283,ecosystems,surface water
226536,ecosystems,surface water
223925,ecosystems,surface water
283157,ecosystems,surface water
838711,ecosystems,surface water
744052,limnology,surface water
641939,limnology,surface water
744037,black hole,quantum field
832542,black hole,quantum field
659151,black hole,quantum field
655524,black hole,quantum field
622730,black hole,quantum field
339169,black hole,quantum field
339140,black hole,quantum field
275082,black hole,quantum field
272113,black hole,quantum field
252994,black hole,quantum field
815673,black hole,quantum field
247252,black hole,quantum field
220197,black hole,quantum field
293601,black hole,quantum field
715861,black hole,quantum field
715656,black hole,quantum field
204059,black hole,quantum field
744037,black hole,quantum field theory
832542,black hole,quantum field theory
659151,black hole,quantum field theory
655524,black hole,quantum field theory
622730,black hole,quantum field theory
339169,black hole,quantum field theory
339140,black hole,quantum field theory
275082,black hole,quantum field theory
252994,black hole,quantum field theory
815673,black hole,quantum field theory
247252,black hole,quantum field theory
220197,black hole,quantum field theory
293601,black hole,quantum field theory
715861,black hole,quantum field theory
715656,black hole,quantum field theory
204059,black hole,quantum field theory
744010,econometrics,debt crisis
744010,macroeconomics,debt crisis
744006,petroleum,fuel injection
744006,petroleum,fuel injection system
743993,hydrology,water source
727450,hydrology,water source
743949,laser physics,particle interaction
320789,laser physics,particle interaction
743949,laser physics,laser plasma interaction
624543,laser physics,laser plasma interaction
306708,laser physics,laser plasma interaction
297474,laser physics,laser plasma interaction
240013,laser physics,laser plasma interaction
230777,laser physics,laser plasma interaction
743949,photons,laser plasma
226424,photons,laser plasma
213126,photons,laser plasma
743949,photons,quantum electrodynamics
623712,photons,quantum electrodynamics
618078,photons,quantum electrodynamics
615767,photons,quantum electrodynamics
307778,photons,quantum electrodynamics
305003,photons,quantum electrodynamics
240328,photons,quantum electrodynamics
239351,photons,quantum electrodynamics
236395,photons,quantum electrodynamics
715939,photons,quantum electrodynamics
846353,photons,quantum electrodynamics
278203,photons,quantum electrodynamics
278117,photons,quantum electrodynamics
743949,photons,particle interaction
743949,photons,laser plasma interaction
743909,alzheimer,neurodegenerative disease
324451,alzheimer,neurodegenerative disease
254127,alzheimer,neurodegenerative disease
299221,alzheimer,neurodegenerative disease
721802,alzheimer,neurodegenerative disease
223524,alzheimer,neurodegenerative disease
743909,alzheimer,drug response
743887,dermatology,cell biology
743887,dermatology,skin disease
611132,dermatology,skin disease
289454,dermatology,skin disease
687866,dermatology,skin disease
743884,spintronics,quantum technology
630726,spintronics,quantum technology
307379,spintronics,quantum technology
279781,spintronics,quantum technology
743884,spintronics,solid state device
321033,spintronics,solid state device
743884,spintronics,quantum information technology
743884,superconductor,solid state device
612862,superconductor,solid state device
291474,superconductor,solid state device
743884,superconductor,quantum information technology
248933,superconductor,quantum information technology
743880,pollution,waste disposal
232267,pollution,waste disposal
743829,public services,eu policy
743798,public services,eu policy
645421,public services,eu policy
636329,public services,eu policy
635201,public services,eu policy
317738,public services,eu policy
312912,public services,eu policy
266505,public services,eu policy
265267,public services,eu policy
257118,public services,eu policy
817819,public services,eu policy
816078,public services,eu policy
787592,public services,eu policy
